6950,0,737.00,945.00,43.00,62.00,1,1,1.0
6951,0,736.00,941.00,42.00,61.00,1,1,1.0
6952,0,736.00,941.00,42.00,61.00,1,1,1.0
6953,0,734.00,941.00,42.00,61.00,1,1,1.0
6954,0,734.00,937.00,42.00,61.00,1,1,1.0
6955,0,734.00,937.00,42.00,61.00,1,1,1.0
6956,0,732.00,937.00,42.00,61.00,1,1,1.0
6957,0,732.00,933.00,42.00,61.00,1,1,1.0
6958,0,730.00,933.00,42.00,61.00,1,1,1.0
6959,0,730.00,933.00,42.00,61.00,1,1,1.0
6960,0,728.00,928.00,43.00,62.00,1,1,1.0
6961,0,728.00,928.00,43.00,62.00,1,1,1.0
6962,0,726.00,928.00,43.00,62.00,1,1,1.0
6963,0,726.00,924.00,43.00,62.00,1,1,1.0
6964,0,726.00,924.00,43.00,62.00,1,1,1.0
6965,0,725.00,924.00,42.00,62.00,1,1,1.0
6966,0,725.00,920.00,42.00,62.00,1,1,1.0
6967,0,723.00,920.00,42.00,62.00,1,1,1.0
6968,0,723.00,920.00,42.00,62.00,1,1,1.0
6969,0,721.00,916.00,42.00,62.00,1,1,1.0
6970,0,721.00,916.00,42.00,62.00,1,1,1.0
6971,0,719.00,916.00,42.00,62.00,1,1,1.0
6972,0,719.00,912.00,42.00,62.00,1,1,1.0
6973,0,717.00,912.00,43.00,62.00,1,1,1.0
6974,0,717.00,912.00,43.00,62.00,1,1,1.0
6975,0,717.00,908.00,43.00,62.00,1,1,1.0
6976,0,715.00,908.00,43.00,62.00,1,1,1.0
6977,0,715.00,908.00,43.00,62.00,1,1,1.0
6978,0,714.00,904.00,42.00,61.00,1,1,1.0
6979,0,714.00,904.00,42.00,61.00,1,1,1.0
6980,0,712.00,904.00,42.00,61.00,1,1,1.0
6981,0,712.00,900.00,42.00,61.00,1,1,1.0
6982,0,710.00,900.00,42.00,61.00,1,1,1.0
6983,0,710.00,900.00,42.00,61.00,1,1,1.0
6984,0,710.00,896.00,42.00,61.00,1,1,1.0
6985,0,708.00,896.00,42.00,61.00,1,1,1.0
6986,0,708.00,896.00,42.00,61.00,1,1,1.0
6987,0,706.00,891.00,42.00,62.00,1,1,1.0
6988,0,706.00,891.00,42.00,62.00,1,1,1.0
6989,0,704.00,891.00,43.00,62.00,1,1,1.0
6990,0,704.00,887.00,43.00,62.00,1,1,1.0
6991,0,702.00,887.00,43.00,62.00,1,1,1.0
6992,0,702.00,887.00,43.00,62.00,1,1,1.0
6993,0,702.00,887.00,43.00,62.00,1,1,1.0
6994,0,701.00,883.00,42.00,62.00,1,1,1.0
6995,0,699.00,883.00,42.00,62.00,1,1,1.0
6996,0,699.00,879.00,42.00,62.00,1,1,1.0
6997,0,697.00,879.00,42.00,62.00,1,1,1.0
6998,0,695.00,879.00,42.00,62.00,1,1,1.0
6999,0,695.00,875.00,42.00,62.00,1,1,1.0
7000,0,693.00,875.00,43.00,62.00,1,1,1.0
7001,0,693.00,875.00,43.00,62.00,1,1,1.0
7002,0,691.00,871.00,43.00,62.00,1,1,1.0
7003,0,691.00,867.00,43.00,66.00,1,1,1.0
7004,0,691.00,867.00,43.00,61.00,1,1,1.0
7005,0,690.00,863.00,42.00,65.00,1,1,1.0
7006,0,690.00,863.00,42.00,65.00,1,1,1.0
7007,0,690.00,859.00,42.00,65.00,1,1,1.0
7008,0,688.00,859.00,44.00,65.00,1,1,1.0
7009,0,688.00,854.00,42.00,70.00,1,1,1.0
7010,0,688.00,854.00,42.00,66.00,1,1,1.0
7011,0,688.00,850.00,42.00,70.00,1,1,1.0
7012,0,686.00,850.00,44.00,70.00,1,1,1.0
7013,0,686.00,846.00,42.00,70.00,1,1,1.0
7014,0,686.00,842.00,42.00,74.00,1,1,1.0
7015,0,684.00,842.00,44.00,74.00,1,1,1.0
7016,0,684.00,838.00,42.00,74.00,1,1,1.0
7017,0,684.00,838.00,42.00,74.00,1,1,1.0
7018,0,682.00,834.00,44.00,78.00,1,1,1.0
7019,0,682.00,834.00,44.00,74.00,1,1,1.0
7020,0,682.00,830.00,43.00,78.00,1,1,1.0
7021,0,682.00,830.00,43.00,74.00,1,1,1.0
7022,0,680.00,826.00,45.00,78.00,1,1,1.0
7023,0,680.00,826.00,45.00,78.00,1,1,1.0
7024,0,680.00,822.00,43.00,78.00,1,1,1.0
7025,0,679.00,822.00,44.00,78.00,1,1,1.0
7026,0,679.00,817.00,44.00,83.00,1,1,1.0
7027,0,679.00,813.00,42.00,83.00,1,1,1.0
7028,0,677.00,813.00,44.00,83.00,1,1,1.0
7029,0,677.00,809.00,44.00,87.00,1,1,1.0
7030,0,677.00,809.00,44.00,82.00,1,1,1.0
7031,0,677.00,805.00,42.00,86.00,1,1,1.0
7032,0,675.00,805.00,44.00,86.00,1,1,1.0
7033,0,675.00,801.00,44.00,86.00,1,1,1.0
7034,0,675.00,801.00,44.00,86.00,1,1,1.0
7035,0,673.00,797.00,44.00,90.00,1,1,1.0
7036,0,673.00,797.00,44.00,86.00,1,1,1.0
7037,0,673.00,793.00,44.00,90.00,1,1,1.0
7038,0,673.00,793.00,44.00,90.00,1,1,1.0
7039,0,671.00,789.00,44.00,90.00,1,1,1.0
7040,0,669.00,789.00,45.00,90.00,1,1,1.0
7041,0,669.00,789.00,45.00,90.00,1,1,1.0
7042,0,668.00,789.00,44.00,90.00,1,1,1.0
7043,0,668.00,785.00,44.00,90.00,1,1,1.0
7044,0,666.00,785.00,44.00,90.00,1,1,1.0
7045,0,664.00,785.00,44.00,90.00,1,1,1.0
7046,0,664.00,785.00,44.00,90.00,1,1,1.0
7047,0,662.00,780.00,44.00,91.00,1,1,1.0
7048,0,662.00,780.00,44.00,91.00,1,1,1.0
7049,0,660.00,780.00,44.00,91.00,1,1,1.0
7050,0,658.00,780.00,44.00,91.00,1,1,1.0
7051,0,658.00,780.00,44.00,91.00,1,1,1.0
7052,0,656.00,776.00,45.00,91.00,1,1,1.0
7053,0,656.00,776.00,45.00,91.00,1,1,1.0
7054,0,655.00,776.00,44.00,91.00,1,1,1.0
7055,0,655.00,776.00,44.00,91.00,1,1,1.0
7056,0,653.00,772.00,44.00,91.00,1,1,1.0
7057,0,651.00,772.00,44.00,91.00,1,1,1.0
7058,0,651.00,772.00,44.00,91.00,1,1,1.0
7059,0,649.00,772.00,44.00,91.00,1,1,1.0
7060,0,649.00,768.00,44.00,91.00,1,1,1.0
7061,0,647.00,768.00,44.00,91.00,1,1,1.0
7062,0,645.00,768.00,45.00,91.00,1,1,1.0
7063,0,645.00,768.00,45.00,91.00,1,1,1.0
7064,0,644.00,768.00,44.00,91.00,1,1,1.0
7065,0,644.00,764.00,44.00,90.00,1,1,1.0
7066,0,642.00,764.00,44.00,90.00,1,1,1.0
7067,0,640.00,764.00,44.00,90.00,1,1,1.0
7068,0,640.00,764.00,44.00,90.00,1,1,1.0
7069,0,638.00,760.00,44.00,90.00,1,1,1.0
7070,0,638.00,760.00,44.00,90.00,1,1,1.0
7071,0,636.00,760.00,44.00,90.00,1,1,1.0
7072,0,636.00,760.00,44.00,90.00,1,1,1.0
7073,0,634.00,760.00,45.00,90.00,1,1,1.0
7074,0,633.00,756.00,44.00,90.00,1,1,1.0
7075,0,633.00,756.00,44.00,90.00,1,1,1.0
7076,0,631.00,756.00,44.00,90.00,1,1,1.0
7077,0,631.00,756.00,44.00,90.00,1,1,1.0
7078,0,629.00,752.00,44.00,90.00,1,1,1.0
7079,0,627.00,752.00,44.00,90.00,1,1,1.0
7080,0,627.00,752.00,44.00,90.00,1,1,1.0
7081,0,625.00,752.00,44.00,90.00,1,1,1.0
7082,0,625.00,748.00,44.00,90.00,1,1,1.0
7083,0,623.00,748.00,45.00,90.00,1,1,1.0
7084,0,622.00,748.00,44.00,90.00,1,1,1.0
7085,0,622.00,748.00,44.00,90.00,1,1,1.0
7086,0,620.00,748.00,44.00,90.00,1,1,1.0
7087,0,620.00,743.00,44.00,91.00,1,1,1.0
7088,0,618.00,743.00,44.00,91.00,1,1,1.0
7089,0,618.00,743.00,44.00,91.00,1,1,1.0
7090,0,616.00,743.00,44.00,91.00,1,1,1.0
7091,0,614.00,739.00,44.00,91.00,1,1,1.0
7092,0,614.00,739.00,44.00,91.00,1,1,1.0
7093,0,612.00,739.00,44.00,91.00,1,1,1.0
7094,0,612.00,739.00,44.00,91.00,1,1,1.0
7095,0,610.00,739.00,45.00,91.00,1,1,1.0
7096,0,609.00,735.00,44.00,91.00,1,1,1.0
7097,0,609.00,735.00,44.00,91.00,1,1,1.0
7098,0,607.00,735.00,44.00,91.00,1,1,1.0
7099,0,607.00,735.00,44.00,91.00,1,1,1.0
7100,0,605.00,731.00,44.00,91.00,1,1,1.0
7101,0,603.00,731.00,44.00,91.00,1,1,1.0
7102,0,603.00,731.00,44.00,91.00,1,1,1.0
7103,0,601.00,731.00,44.00,91.00,1,1,1.0
7104,0,601.00,727.00,44.00,90.00,1,1,1.0
7105,0,599.00,727.00,45.00,90.00,1,1,1.0
7106,0,599.00,727.00,45.00,90.00,1,1,1.0
7107,0,598.00,727.00,44.00,90.00,1,1,1.0
7108,0,596.00,727.00,44.00,90.00,1,1,1.0
7109,0,596.00,723.00,44.00,90.00,1,1,1.0
7110,0,594.00,723.00,44.00,90.00,1,1,1.0
7111,0,594.00,723.00,44.00,90.00,1,1,1.0
7112,0,592.00,723.00,44.00,90.00,1,1,1.0
7113,0,590.00,719.00,44.00,90.00,1,1,1.0
7114,0,590.00,719.00,44.00,90.00,1,1,1.0
7115,0,588.00,719.00,45.00,90.00,1,1,1.0
7116,0,588.00,719.00,45.00,90.00,1,1,1.0
7117,0,587.00,715.00,44.00,90.00,1,1,1.0
7118,0,585.00,715.00,44.00,90.00,1,1,1.0
7119,0,585.00,715.00,44.00,90.00,1,1,1.0
7120,0,583.00,715.00,44.00,90.00,1,1,1.0
7121,0,583.00,715.00,44.00,90.00,1,1,1.0
7122,0,581.00,711.00,44.00,90.00,1,1,1.0
7123,0,581.00,711.00,44.00,90.00,1,1,1.0
7124,0,579.00,711.00,44.00,90.00,1,1,1.0
7125,0,577.00,711.00,45.00,90.00,1,1,1.0
7126,0,577.00,706.00,45.00,91.00,1,1,1.0
7127,0,576.00,706.00,44.00,91.00,1,1,1.0
7128,0,576.00,706.00,44.00,91.00,1,1,1.0
7129,0,574.00,706.00,44.00,91.00,1,1,1.0
7130,0,572.00,706.00,44.00,91.00,1,1,1.0
7131,0,572.00,702.00,44.00,91.00,1,1,1.0
7132,0,570.00,702.00,44.00,91.00,1,1,1.0
7133,0,570.00,702.00,44.00,91.00,1,1,1.0
7134,0,568.00,702.00,44.00,91.00,1,1,1.0
7135,0,566.00,698.00,44.00,91.00,1,1,1.0
7136,0,566.00,698.00,44.00,91.00,1,1,1.0
7137,0,564.00,698.00,45.00,91.00,1,1,1.0
7138,0,564.00,698.00,45.00,91.00,1,1,1.0
7139,0,563.00,694.00,44.00,91.00,1,1,1.0
7140,0,563.00,694.00,44.00,91.00,1,1,1.0
7141,0,561.00,694.00,44.00,91.00,1,1,1.0
7142,0,559.00,694.00,44.00,91.00,1,1,1.0
7143,0,559.00,694.00,44.00,91.00,1,1,1.0
7144,0,557.00,690.00,44.00,90.00,1,1,1.0
7145,0,557.00,690.00,44.00,90.00,1,1,1.0
7146,0,555.00,690.00,44.00,90.00,1,1,1.0
7147,0,553.00,690.00,45.00,90.00,1,1,1.0
7148,0,553.00,686.00,45.00,90.00,1,1,1.0
7149,0,552.00,686.00,44.00,90.00,1,1,1.0
7150,0,552.00,686.00,44.00,90.00,1,1,1.0
7151,0,550.00,686.00,44.00,90.00,1,1,1.0
7152,0,550.00,686.00,44.00,90.00,1,1,1.0
7153,0,548.00,682.00,44.00,90.00,1,1,1.0
7154,0,548.00,682.00,44.00,90.00,1,1,1.0
7155,0,546.00,682.00,44.00,90.00,1,1,1.0
7156,0,546.00,678.00,44.00,90.00,1,1,1.0
7157,0,544.00,678.00,44.00,90.00,1,1,1.0
7158,0,544.00,678.00,44.00,90.00,1,1,1.0
7159,0,542.00,674.00,45.00,90.00,1,1,1.0
7160,0,542.00,674.00,45.00,90.00,1,1,1.0
7161,0,542.00,674.00,43.00,90.00,1,1,1.0
7162,0,541.00,669.00,44.00,91.00,1,1,1.0
7163,0,541.00,669.00,42.00,91.00,1,1,1.0
7164,0,539.00,669.00,44.00,91.00,1,1,1.0
7165,0,539.00,665.00,42.00,95.00,1,1,1.0
7166,0,537.00,665.00,44.00,91.00,1,1,1.0
7167,0,537.00,665.00,42.00,91.00,1,1,1.0
7168,0,535.00,661.00,44.00,95.00,1,1,1.0
7169,0,535.00,661.00,42.00,91.00,1,1,1.0
7170,0,535.00,661.00,42.00,91.00,1,1,1.0
7171,0,533.00,657.00,44.00,95.00,1,1,1.0
7172,0,533.00,657.00,43.00,91.00,1,1,1.0
7173,0,531.00,657.00,45.00,91.00,1,1,1.0
7174,0,531.00,653.00,43.00,95.00,1,1,1.0
7175,0,530.00,653.00,44.00,90.00,1,1,1.0
7176,0,530.00,653.00,42.00,90.00,1,1,1.0
7177,0,530.00,649.00,42.00,94.00,1,1,1.0
7178,0,528.00,649.00,42.00,94.00,1,1,1.0
7179,0,528.00,649.00,42.00,90.00,1,1,1.0
7180,0,526.00,645.00,42.00,94.00,1,1,1.0
7181,0,526.00,645.00,42.00,94.00,1,1,1.0
7182,0,524.00,645.00,42.00,90.00,1,1,1.0
7183,0,524.00,641.00,42.00,94.00,1,1,1.0
7184,0,522.00,641.00,42.00,94.00,1,1,1.0
7185,0,522.00,641.00,42.00,90.00,1,1,1.0
7186,0,522.00,637.00,41.00,94.00,1,1,1.0
7187,0,520.00,637.00,43.00,94.00,1,1,1.0
7188,0,520.00,637.00,41.00,90.00,1,1,1.0
7189,0,518.00,633.00,43.00,94.00,1,1,1.0
7190,0,518.00,633.00,43.00,94.00,1,1,1.0
7191,0,517.00,633.00,42.00,94.00,1,1,1.0
7192,0,517.00,628.00,42.00,95.00,1,1,1.0
7193,0,515.00,628.00,42.00,95.00,1,1,1.0
7194,0,515.00,628.00,42.00,95.00,1,1,1.0
7195,0,515.00,624.00,40.00,95.00,1,1,1.0
7196,0,513.00,624.00,42.00,95.00,1,1,1.0
7197,0,513.00,624.00,40.00,95.00,1,1,1.0
7198,0,511.00,620.00,42.00,95.00,1,1,1.0
7199,0,511.00,620.00,41.00,95.00,1,1,1.0
7200,0,509.00,620.00,43.00,95.00,1,1,1.0
7201,0,509.00,616.00,41.00,95.00,1,1,1.0
7202,0,509.00,616.00,41.00,95.00,1,1,1.0
7203,0,507.00,616.00,41.00,95.00,1,1,1.0
7204,0,507.00,612.00,41.00,99.00,1,1,1.0
7205,0,506.00,612.00,40.00,94.00,1,1,1.0
7206,0,506.00,612.00,40.00,94.00,1,1,1.0
7207,0,504.00,608.00,42.00,98.00,1,1,1.0
7208,0,504.00,608.00,40.00,94.00,1,1,1.0
7209,0,502.00,608.00,42.00,94.00,1,1,1.0
7210,0,502.00,604.00,40.00,98.00,1,1,1.0
7211,0,502.00,604.00,40.00,94.00,1,1,1.0
7212,0,500.00,604.00,41.00,94.00,1,1,1.0
7213,0,500.00,600.00,41.00,98.00,1,1,1.0
7214,0,498.00,600.00,41.00,94.00,1,1,1.0
7215,0,498.00,600.00,41.00,94.00,1,1,1.0
7216,0,496.00,596.00,41.00,98.00,1,1,1.0
7217,0,496.00,596.00,41.00,98.00,1,1,1.0
7218,0,495.00,596.00,40.00,94.00,1,1,1.0
7219,0,495.00,591.00,40.00,99.00,1,1,1.0
7220,0,495.00,591.00,38.00,99.00,1,1,1.0
7221,0,493.00,591.00,40.00,95.00,1,1,1.0
7222,0,493.00,587.00,38.00,99.00,1,1,1.0
7223,0,491.00,587.00,40.00,99.00,1,1,1.0
7224,0,491.00,587.00,39.00,95.00,1,1,1.0
7225,0,489.00,583.00,41.00,99.00,1,1,1.0
7226,0,489.00,583.00,41.00,99.00,1,1,1.0
7227,0,489.00,583.00,39.00,95.00,1,1,1.0
7228,0,487.00,579.00,41.00,99.00,1,1,1.0
7229,0,487.00,579.00,39.00,99.00,1,1,1.0
7230,0,485.00,579.00,41.00,99.00,1,1,1.0
7231,0,485.00,575.00,39.00,99.00,1,1,1.0
7232,0,483.00,575.00,41.00,99.00,1,1,1.0
7233,0,483.00,575.00,39.00,99.00,1,1,1.0
7234,0,482.00,571.00,40.00,98.00,1,1,1.0
7235,0,482.00,571.00,38.00,98.00,1,1,1.0
7236,0,482.00,571.00,38.00,98.00,1,1,1.0
7237,0,480.00,567.00,38.00,98.00,1,1,1.0
7238,0,480.00,567.00,38.00,98.00,1,1,1.0
7239,0,478.00,567.00,39.00,98.00,1,1,1.0
7240,0,478.00,563.00,39.00,98.00,1,1,1.0
7241,0,476.00,563.00,39.00,98.00,1,1,1.0
7242,0,476.00,563.00,39.00,98.00,1,1,1.0
7243,0,476.00,563.00,39.00,98.00,1,1,1.0
7244,0,474.00,559.00,39.00,98.00,1,1,1.0
7245,0,474.00,559.00,39.00,98.00,1,1,1.0
7246,0,472.00,559.00,39.00,98.00,1,1,1.0
7247,0,472.00,554.00,39.00,99.00,1,1,1.0
7248,0,471.00,554.00,38.00,99.00,1,1,1.0
7249,0,471.00,554.00,38.00,99.00,1,1,1.0
7250,0,471.00,554.00,38.00,99.00,1,1,1.0
7251,0,469.00,550.00,38.00,99.00,1,1,1.0
7252,0,469.00,550.00,38.00,99.00,1,1,1.0
7253,0,467.00,550.00,39.00,99.00,1,1,1.0
7254,0,467.00,546.00,39.00,99.00,1,1,1.0
7255,0,467.00,546.00,39.00,99.00,1,1,1.0
7256,0,465.00,546.00,39.00,99.00,1,1,1.0
7257,0,465.00,546.00,39.00,99.00,1,1,1.0
7258,0,463.00,542.00,39.00,99.00,1,1,1.0
7259,0,463.00,542.00,39.00,99.00,1,1,1.0
7260,0,461.00,542.00,39.00,99.00,1,1,1.0
7261,0,461.00,538.00,39.00,99.00,1,1,1.0
7262,0,461.00,538.00,39.00,99.00,1,1,1.0
7263,0,460.00,538.00,38.00,99.00,1,1,1.0
7264,0,460.00,538.00,38.00,99.00,1,1,1.0
7265,0,458.00,534.00,38.00,99.00,1,1,1.0
7266,0,458.00,534.00,38.00,99.00,1,1,1.0
7267,0,458.00,534.00,38.00,99.00,1,1,1.0
7268,0,456.00,530.00,39.00,98.00,1,1,1.0
7269,0,456.00,530.00,39.00,98.00,1,1,1.0
7270,0,454.00,530.00,39.00,98.00,1,1,1.0
7271,0,454.00,530.00,39.00,98.00,1,1,1.0
7272,0,452.00,526.00,39.00,98.00,1,1,1.0
7273,0,452.00,526.00,39.00,98.00,1,1,1.0
7274,0,452.00,526.00,39.00,98.00,1,1,1.0
7275,0,450.00,522.00,39.00,98.00,1,1,1.0
7276,0,450.00,522.00,39.00,98.00,1,1,1.0
7277,0,449.00,522.00,38.00,98.00,1,1,1.0
7278,0,449.00,522.00,38.00,98.00,1,1,1.0
7279,0,449.00,517.00,38.00,99.00,1,1,1.0
7280,0,447.00,517.00,38.00,99.00,1,1,1.0
7281,0,447.00,517.00,38.00,99.00,1,1,1.0
7282,0,445.00,517.00,38.00,99.00,1,1,1.0
7283,0,445.00,513.00,38.00,99.00,1,1,1.0
7284,0,443.00,513.00,39.00,99.00,1,1,1.0
7285,0,443.00,513.00,39.00,99.00,1,1,1.0
7286,0,443.00,509.00,39.00,99.00,1,1,1.0
7287,0,441.00,509.00,39.00,99.00,1,1,1.0
7288,0,441.00,509.00,39.00,99.00,1,1,1.0
7289,0,439.00,509.00,39.00,99.00,1,1,1.0
7290,0,439.00,505.00,39.00,99.00,1,1,1.0
7291,0,439.00,505.00,39.00,99.00,1,1,1.0
7292,0,437.00,505.00,39.00,99.00,1,1,1.0
7293,0,437.00,501.00,39.00,99.00,1,1,1.0
7294,0,436.00,501.00,38.00,99.00,1,1,1.0
7295,0,436.00,501.00,38.00,99.00,1,1,1.0
7296,0,434.00,501.00,38.00,99.00,1,1,1.0
7297,0,434.00,497.00,38.00,99.00,1,1,1.0
7298,0,434.00,497.00,38.00,99.00,1,1,1.0
7299,0,432.00,497.00,39.00,99.00,1,1,1.0
7300,0,432.00,493.00,39.00,98.00,1,1,1.0
7301,0,430.00,493.00,39.00,98.00,1,1,1.0
7302,0,430.00,493.00,39.00,98.00,1,1,1.0
7303,0,430.00,493.00,39.00,98.00,1,1,1.0
7304,0,428.00,489.00,39.00,98.00,1,1,1.0
7305,0,428.00,489.00,39.00,98.00,1,1,1.0
7306,0,426.00,489.00,39.00,98.00,1,1,1.0
7307,0,426.00,485.00,39.00,98.00,1,1,1.0
7308,0,425.00,485.00,38.00,98.00,1,1,1.0
7309,0,425.00,485.00,38.00,98.00,1,1,1.0
7310,0,425.00,485.00,38.00,98.00,1,1,1.0
7311,0,423.00,480.00,38.00,99.00,1,1,1.0
7312,0,423.00,480.00,38.00,99.00,1,1,1.0
7313,0,421.00,480.00,39.00,99.00,1,1,1.0
7314,0,421.00,476.00,39.00,99.00,1,1,1.0
7315,0,421.00,476.00,39.00,99.00,1,1,1.0
7316,0,419.00,476.00,39.00,99.00,1,1,1.0
7317,0,419.00,476.00,39.00,99.00,1,1,1.0
7318,0,417.00,472.00,39.00,99.00,1,1,1.0
7319,0,417.00,472.00,39.00,99.00,1,1,1.0
7320,0,415.00,472.00,39.00,99.00,1,1,1.0
7321,0,415.00,472.00,39.00,99.00,1,1,1.0
7322,0,415.00,468.00,39.00,99.00,1,1,1.0
7323,0,414.00,468.00,38.00,99.00,1,1,1.0
7324,0,414.00,468.00,38.00,99.00,1,1,1.0
7325,0,412.00,464.00,38.00,99.00,1,1,1.0
7326,0,412.00,464.00,38.00,99.00,1,1,1.0
7327,0,412.00,464.00,38.00,99.00,1,1,1.0
7328,0,410.00,464.00,39.00,99.00,1,1,1.0
7329,0,410.00,460.00,39.00,99.00,1,1,1.0
7330,0,408.00,460.00,39.00,99.00,1,1,1.0
7331,0,408.00,460.00,39.00,99.00,1,1,1.0
7332,0,406.00,456.00,39.00,98.00,1,1,1.0
7333,0,406.00,456.00,39.00,98.00,1,1,1.0
7334,0,406.00,456.00,39.00,98.00,1,1,1.0
7335,0,404.00,456.00,39.00,98.00,1,1,1.0
7336,0,404.00,452.00,39.00,98.00,1,1,1.0
7337,0,403.00,452.00,38.00,98.00,1,1,1.0
7338,0,403.00,452.00,38.00,98.00,1,1,1.0
7339,0,403.00,448.00,38.00,98.00,1,1,1.0
7340,0,401.00,448.00,38.00,98.00,1,1,1.0
7341,0,401.00,448.00,38.00,98.00,1,1,1.0
7342,0,399.00,448.00,38.00,98.00,1,1,1.0
7343,0,399.00,443.00,38.00,99.00,1,1,1.0
7344,0,397.00,443.00,39.00,99.00,1,1,1.0
7345,0,397.00,443.00,39.00,99.00,1,1,1.0
7346,0,397.00,439.00,39.00,99.00,1,1,1.0
7347,0,395.00,439.00,39.00,99.00,1,1,1.0
7348,0,395.00,439.00,39.00,99.00,1,1,1.0
7349,0,393.00,439.00,39.00,99.00,1,1,1.0
7350,0,393.00,435.00,39.00,99.00,1,1,1.0
7351,0,393.00,435.00,39.00,99.00,1,1,1.0
7352,0,391.00,435.00,39.00,99.00,1,1,1.0
7353,0,391.00,431.00,39.00,99.00,1,1,1.0
7354,0,390.00,431.00,38.00,99.00,1,1,1.0
7355,0,390.00,431.00,38.00,99.00,1,1,1.0
7356,0,388.00,431.00,38.00,99.00,1,1,1.0
7357,0,388.00,427.00,38.00,99.00,1,1,1.0
7358,0,388.00,427.00,38.00,99.00,1,1,1.0
7359,0,386.00,427.00,39.00,99.00,1,1,1.0
7360,0,386.00,427.00,39.00,99.00,1,1,1.0
7361,0,384.00,423.00,39.00,99.00,1,1,1.0
7362,0,384.00,423.00,39.00,99.00,1,1,1.0
7363,0,384.00,423.00,39.00,99.00,1,1,1.0
7364,0,382.00,419.00,39.00,98.00,1,1,1.0
